Date,City,State,Zone,PM2_5,PM10,NO2,SO2,CO,O3,AQI,AQI_Bucket
2022-11-01,Chandigarh,Punjab,North,128.5,274.6,62.6,35.7,0.41,38.6,239,Poor
2022-11-02,Chandigarh,Punjab,North,101.8,189.9,37.6,9.7,3.37,70.6,251,Poor
2022-11-04,Chandigarh,Punjab,North,112.7,244.3,50.9,46.1,3.4,70.1,232,Poor
2022-11-05,Chandigarh,Punjab,North,111.8,240.5,69.5,15.9,2.22,59.8,260,Poor
2022-11-06,Chandigarh,Punjab,North,94.9,183.1,39.0,39.6,2.55,20.9,234,Poor
2022-11-11,Chandigarh,Punjab,North,91.3,194.5,40.9,44.1,0.52,24.5,259,Poor
2022-11-14,Chandigarh,Punjab,North,119.6,207.5,86.6,23.8,0.93,59.3,226,Poor
2022-11-17,Chandigarh,Punjab,North,136.0,226.9,79.9,42.4,1.1,41.0,248,Poor
2022-11-18,Chandigarh,Punjab,North,94.2,165.3,24.4,35.1,2.04,65.3,232,Poor
2022-11-18,Chandigarh,Punjab,North,107.8,197.6,71.8,7.0,1.47,51.4,226,Poor
2022-11-21,Chandigarh,Punjab,North,89.3,168.2,46.6,30.5,2.17,60.6,218,Poor
2022-11-22,Chandigarh,Punjab,North,98.1,171.1,75.4,9.9,1.69,42.8,222,Poor
2022-11-22,Chandigarh,Punjab,North,78.8,128.2,56.2,5.8,2.26,35.7,210,Poor
2022-11-28,Chandigarh,Punjab,North,101.2,219.9,65.3,41.4,1.19,58.2,192,Moderate
2022-11-30,Chandigarh,Punjab,North,128.9,246.3,45.7,42.6,1.22,44.2,276,Poor
2022-12-03,Chandigarh,Punjab,North,92.3,141.9,25.3,17.0,1.28,58.6,241,Poor
2022-12-03,Chandigarh,Punjab,North,86.0,151.7,26.8,8.7,2.49,52.8,223,Poor
2022-12-07,Chandigarh,Punjab,North,96.0,159.1,11.7,31.0,0.86,15.8,239,Poor
2022-12-08,Chandigarh,Punjab,North,61.8,94.8,66.3,49.0,1.78,31.9,156,Moderate
2022-12-16,Chandigarh,Punjab,North,83.1,182.4,43.2,46.7,0.9,28.3,214,Poor
2022-12-24,Chandigarh,Punjab,North,123.6,189.6,51.3,15.1,1.59,47.1,233,Poor
2022-12-27,Chandigarh,Punjab,North,90.2,159.7,52.4,11.5,3.27,45.5,232,Poor
2022-12-31,Chandigarh,Punjab,North,102.1,200.4,81.7,5.4,3.44,16.9,265,Poor
2018-01-03,Chennai,Tamil Nadu,South,67.1,110.6,54.6,40.4,1.37,20.5,173,Moderate
2018-01-03,Chennai,Tamil Nadu,South,96.3,174.7,87.5,19.0,2.52,19.9,177,Moderate
2018-01-07,Chennai,Tamil Nadu,South,89.2,168.4,22.6,13.1,2.21,16.5,192,Moderate
2018-01-18,Chennai,Tamil Nadu,South,70.7,142.4,63.4,39.7,2.45,20.2,164,Moderate
2018-01-20,Chennai,Tamil Nadu,South,88.5,175.9,51.2,17.5,2.87,48.2,179,Moderate
2018-01-22,Chennai,Tamil Nadu,South,81.2,122.8,11.5,41.8,2.69,49.8,169,Moderate
2018-01-28,Chennai,Tamil Nadu,South,56.7,106.7,89.5,30.4,0.41,75.7,150,Moderate
2018-01-29,Chennai,Tamil Nadu,South,82.0,142.3,82.7,25.3,2.04,57.7,184,Moderate
2018-02-04,Chennai,Tamil Nadu,South,55.5,86.7,70.7,21.9,3.24,77.3,134,Moderate
2018-02-09,Chennai,Tamil Nadu,South,60.8,102.3,18.3,28.1,0.62,29.5,162,Moderate
2018-02-16,Chennai,Tamil Nadu,South,78.2,167.5,41.6,13.1,1.28,44.6,160,Moderate
2018-02-21,Chennai,Tamil Nadu,South,86.9,166.8,22.5,12.0,0.58,71.3,175,Moderate
2018-02-21,Chennai,Tamil Nadu,South,94.5,151.7,49.8,31.1,1.42,69.6,175,Moderate
2018-02-23,Chennai,Tamil Nadu,South,81.4,139.5,87.9,34.9,1.67,33.2,181,Moderate
2018-02-23,Chennai,Tamil Nadu,South,75.1,145.3,74.9,7.8,1.32,22.2,200,Moderate
2018-02-27,Chennai,Tamil Nadu,South,82.5,163.9,83.9,35.0,1.74,16.6,177,Moderate
2018-03-01,Chennai,Tamil Nadu,South,45.6,87.9,34.0,17.1,1.94,53.5,105,Moderate
2018-03-07,Chennai,Tamil Nadu,South,71.5,132.8,18.4,43.6,1.36,78.1,143,Moderate
2018-03-20,Chennai,Tamil Nadu,South,62.2,114.6,10.5,28.6,0.88,51.6,121,Moderate
2018-03-21,Chennai,Tamil Nadu,South,67.7,120.2,35.8,12.9,1.61,51.4,126,Moderate
2018-03-21,Chennai,Tamil Nadu,South,68.5,125.2,89.6,48.1,2.44,70.1,126,Moderate
2018-03-27,Chennai,Tamil Nadu,South,44.9,97.1,64.0,40.2,1.54,32.7,95,Satisfactory
2018-04-01,Chennai,Tamil Nadu,South,41.0,80.5,19.2,22.9,0.89,39.8,108,Moderate
2018-04-03,Chennai,Tamil Nadu,South,66.5,100.4,10.8,30.2,3.44,32.7,136,Moderate
2018-04-04,Chennai,Tamil Nadu,South,55.7,93.3,47.2,30.4,3.5,56.9,123,Moderate
2018-04-08,Chennai,Tamil Nadu,South,41.0,83.9,89.2,17.6,3.24,23.1,107,Moderate
2018-04-09,Chennai,Tamil Nadu,South,51.9,111.0,45.8,12.2,2.88,38.2,132,Moderate
2018-04-11,Chennai,Tamil Nadu,South,35.6,63.5,72.0,43.1,3.15,15.9,96,Satisfactory
2018-04-14,Chennai,Tamil Nadu,South,39.4,82.8,34.7,34.6,2.16,45.7,104,Moderate
2018-04-14,Chennai,Tamil Nadu,South,41.9,85.8,26.6,7.6,3.22,36.7,111,Moderate
2018-04-17,Chennai,Tamil Nadu,South,49.7,86.2,33.4,25.3,1.22,37.1,135,Moderate
2018-04-18,Chennai,Tamil Nadu,South,71.3,155.3,67.4,11.4,0.47,68.6,130,Moderate
2018-04-18,Chennai,Tamil Nadu,South,54.0,98.1,21.5,46.7,2.72,33.1,115,Moderate
2018-04-20,Chennai,Tamil Nadu,South,57.2,114.8,56.7,36.2,1.52,42.6,105,Moderate
2018-04-20,Chennai,Tamil Nadu,South,46.0,69.3,84.4,26.8,3.45,44.4,121,Moderate
2018-04-21,Chennai,Tamil Nadu,South,64.5,110.7,10.1,48.8,0.48,24.9,123,Moderate
2018-04-23,Chennai,Tamil Nadu,South,53.7,114.0,37.2,15.2,2.42,79.8,109,Moderate
2018-04-25,Chennai,Tamil Nadu,South,60.5,111.6,47.8,10.7,1.96,63.3,112,Moderate
2018-04-26,Chennai,Tamil Nadu,South,67.6,106.4,37.3,13.7,2.36,58.2,124,Moderate
2018-05-05,Chennai,Tamil Nadu,South,47.6,91.3,36.7,39.7,0.73,19.9,106,Moderate
2018-05-06,Chennai,Tamil Nadu,South,38.1,78.8,88.8,34.6,2.96,76.2,103,Moderate
2018-05-14,Chennai,Tamil Nadu,South,59.8,113.1,84.7,28.3,3.15,48.8,117,Moderate
2018-05-18,Chennai,Tamil Nadu,South,52.3,89.5,69.4,13.3,2.24,42.5,134,Moderate
2018-05-24,Chennai,Tamil Nadu,South,45.1,72.0,31.7,44.7,3.05,19.2,126,Moderate
2018-05-25,Chennai,Tamil Nadu,South,61.7,113.8,74.8,40.1,1.29,48.3,132,Moderate
2018-06-08,Chennai,Tamil Nadu,South,31.5,56.7,25.5,43.7,0.69,68.9,64,Satisfactory
2018-06-09,Chennai,Tamil Nadu,South,25.9,47.5,88.2,20.1,3.45,19.2,53,Satisfactory
2018-06-09,Chennai,Tamil Nadu,South,24.2,41.1,86.1,35.0,1.38,77.0,64,Satisfactory
2018-06-10,Chennai,Tamil Nadu,South,41.0,88.1,30.8,43.4,2.9,52.8,91,Satisfactory
2018-06-13,Chennai,Tamil Nadu,South,25.5,47.0,30.6,44.8,2.19,29.4,52,Satisfactory
2018-06-19,Chennai,Tamil Nadu,South,22.6,37.3,11.3,37.2,1.64,16.5,58,Satisfactory
2018-06-25,Chennai,Tamil Nadu,South,29.3,55.9,37.9,43.0,1.52,31.9,81,Satisfactory
2018-06-25,Chennai,Tamil Nadu,South,53.5,99.0,49.5,46.6,2.06,55.1,113,Moderate
2018-06-26,Chennai,Tamil Nadu,South,38.7,73.5,79.4,28.0,2.28,64.3,74,Satisfactory
2018-06-29,Chennai,Tamil Nadu,South,43.0,69.1,25.6,14.4,2.81,72.9,84,Satisfactory
2018-07-02,Chennai,Tamil Nadu,South,23.2,47.2,35.1,37.9,2.0,44.9,54,Satisfactory
2018-07-03,Chennai,Tamil Nadu,South,46.3,100.5,68.2,30.4,2.3,70.2,100,Satisfactory
2018-07-04,Chennai,Tamil Nadu,South,46.3,89.6,15.6,23.3,2.42,41.6,90,Satisfactory
2018-07-04,Chennai,Tamil Nadu,South,42.0,83.5,70.7,14.0,2.61,51.2,77,Satisfactory
2018-07-05,Chennai,Tamil Nadu,South,28.5,59.8,85.1,31.1,1.14,40.9,59,Satisfactory
2018-07-05,Chennai,Tamil Nadu,South,43.4,70.2,68.5,38.9,0.88,74.1,82,Satisfactory
2018-07-06,Chennai,Tamil Nadu,South,30.0,57.6,69.2,7.6,2.67,32.7,63,Satisfactory
2018-07-10,Chennai,Tamil Nadu,South,37.9,75.8,87.8,29.2,1.95,27.2,103,Moderate
2018-07-10,Chennai,Tamil Nadu,South,36.1,68.1,58.4,20.2,2.25,55.8,68,Satisfactory
2018-07-11,Chennai,Tamil Nadu,South,28.5,61.3,42.3,23.7,2.52,40.8,75,Satisfactory
2018-07-14,Chennai,Tamil Nadu,South,40.6,66.2,23.7,44.2,1.7,57.5,85,Satisfactory
2018-07-14,Chennai,Tamil Nadu,South,31.5,65.9,19.5,37.8,1.75,48.4,71,Satisfactory
2018-07-15,Chennai,Tamil Nadu,South,35.0,72.0,19.5,23.4,1.4,53.1,93,Satisfactory
2018-07-18,Chennai,Tamil Nadu,South,28.0,53.3,31.9,29.9,2.42,68.9,75,Satisfactory
2018-07-18,Chennai,Tamil Nadu,South,47.8,84.9,40.5,12.0,2.74,54.0,98,Satisfactory
2018-07-18,Chennai,Tamil Nadu,South,33.8,66.7,50.4,29.2,1.3,25.0,69,Satisfactory
2018-07-24,Chennai,Tamil Nadu,South,30.1,51.2,15.3,22.1,0.86,69.9,80,Satisfactory
2018-07-27,Chennai,Tamil Nadu,South,35.4,60.3,40.6,20.7,2.4,22.5,81,Satisfactory
2018-07-27,Chennai,Tamil Nadu,South,25.4,53.8,62.5,39.7,3.0,29.7,53,Satisfactory
2018-07-30,Chennai,Tamil Nadu,South,30.0,53.5,34.7,22.2,1.94,54.0,85,Satisfactory
2018-07-31,Chennai,Tamil Nadu,South,22.0,34.9,74.5,5.4,1.37,26.3,54,Satisfactory
2018-08-01,Chennai,Tamil Nadu,South,22.4,38.5,79.6,8.3,0.49,41.4,50,Good
2018-08-05,Chennai,Tamil Nadu,South,43.3,67.3,37.9,42.0,2.41,33.8,84,Satisfactory
2018-08-05,Chennai,Tamil Nadu,South,28.9,58.0,32.7,38.1,0.97,37.0,62,Satisfactory
2018-08-08,Chennai,Tamil Nadu,South,24.2,40.4,51.3,37.1,2.86,19.5,69,Satisfactory
2018-08-09,Chennai,Tamil Nadu,South,44.3,73.0,30.2,33.7,2.97,50.1,84,Satisfactory
2018-08-16,Chennai,Tamil Nadu,South,32.6,62.9,72.3,46.4,0.4,55.8,76,Satisfactory
2018-08-22,Chennai,Tamil Nadu,South,37.3,73.9,80.0,34.9,2.14,61.2,77,Satisfactory
2018-08-25,Chennai,Tamil Nadu,South,39.6,75.0,53.0,44.1,2.54,54.5,101,Moderate
2018-08-27,Chennai,Tamil Nadu,South,32.4,57.4,42.2,8.2,0.83,77.5,70,Satisfactory
2018-08-29,Chennai,Tamil Nadu,South,38.5,59.6,70.0,12.7,2.91,51.7,79,Satisfactory
2018-08-30,Chennai,Tamil Nadu,South,28.6,52.8,60.3,34.7,2.74,64.5,80,Satisfactory
2018-08-31,Chennai,Tamil Nadu,South,34.8,75.7,88.8,40.5,1.81,47.3,94,Satisfactory
2018-09-03,Chennai,Tamil Nadu,South,44.7,96.6,14.7,38.3,2.65,76.6,85,Satisfactory
2018-09-04,Chennai,Tamil Nadu,South,19.5,38.3,51.5,26.3,0.71,58.8,47,Good
2018-09-15,Chennai,Tamil Nadu,South,39.1,70.2,82.0,8.6,3.0,68.9,76,Satisfactory
2018-09-16,Chennai,Tamil Nadu,South,29.8,63.0,88.9,23.5,0.48,42.2,60,Satisfactory
2018-09-16,Chennai,Tamil Nadu,South,39.5,81.1,82.9,15.3,2.69,68.8,79,Satisfactory
2018-09-25,Chennai,Tamil Nadu,South,38.1,78.9,37.5,34.0,0.91,51.3,91,Satisfactory
2018-09-26,Chennai,Tamil Nadu,South,42.8,74.2,65.1,17.6,2.39,77.2,95,Satisfactory
2018-09-28,Chennai,Tamil Nadu,South,33.4,53.3,61.1,21.2,2.06,56.2,80,Satisfactory
2018-10-03,Chennai,Tamil Nadu,South,46.7,74.0,22.4,16.3,0.92,78.3,115,Moderate
2018-10-05,Chennai,Tamil Nadu,South,37.1,63.4,61.0,18.0,1.13,62.5,83,Satisfactory
2018-10-05,Chennai,Tamil Nadu,South,39.3,69.4,38.5,21.8,1.39,55.4,98,Satisfactory
2018-10-08,Chennai,Tamil Nadu,South,67.9,122.1,19.6,40.6,2.48,67.0,137,Moderate
2018-10-14,Chennai,Tamil Nadu,South,50.8,107.8,47.9,38.6,2.89,62.9,109,Moderate
2018-10-18,Chennai,Tamil Nadu,South,46.1,95.8,14.9,11.1,3.27,23.1,122,Moderate
2018-10-19,Chennai,Tamil Nadu,South,43.0,78.5,10.7,44.5,0.9,47.6,109,Moderate
2018-10-25,Chennai,Tamil Nadu,South,45.0,71.1,80.0,15.5,3.22,64.3,84,Satisfactory
2018-10-27,Chennai,Tamil Nadu,South,36.7,75.8,71.7,46.2,3.05,59.4,100,Satisfactory
2018-10-28,Chennai,Tamil Nadu,South,54.3,93.3,10.3,39.4,1.26,36.4,122,Moderate
2018-10-29,Chennai,Tamil Nadu,South,53.9,85.2,58.7,31.8,1.34,27.0,104,Moderate
2018-10-30,Chennai,Tamil Nadu,South,38.3,82.8,37.1,45.3,2.88,45.2,90,Satisfactory
2018-10-31,Chennai,Tamil Nadu,South,36.7,71.3,56.0,31.8,1.98,54.9,75,Satisfactory
2018-11-01,Chennai,Tamil Nadu,South,75.0,117.6,35.9,17.3,2.91,46.4,189,Moderate
2018-11-04,Chennai,Tamil Nadu,South,90.6,178.7,85.7,21.5,0.52,74.0,184,Moderate
2018-11-10,Chennai,Tamil Nadu,South,98.8,209.8,46.5,32.9,1.26,27.2,183,Moderate
2018-11-12,Chennai,Tamil Nadu,South,78.2,155.8,72.4,42.4,1.23,59.7,161,Moderate
2018-11-16,Chennai,Tamil Nadu,South,87.6,155.0,31.0,45.2,2.16,61.9,160,Moderate
2018-11-20,Chennai,Tamil Nadu,South,69.6,148.0,18.0,32.7,1.45,67.3,189,Moderate
2018-12-07,Chennai,Tamil Nadu,South,73.8,116.5,40.8,34.3,3.4,45.7,169,Moderate
2018-12-08,Chennai,Tamil Nadu,South,84.9,133.5,31.7,5.3,0.83,43.5,176,Moderate
2018-12-09,Chennai,Tamil Nadu,South,52.6,98.4,31.9,40.8,0.42,69.8,145,Moderate
2018-12-10,Chennai,Tamil Nadu,South,85.7,129.0,48.5,24.6,2.54,30.5,165,Moderate
2018-12-17,Chennai,Tamil Nadu,South,64.2,121.2,13.1,39.6,3.36,35.0,172,Moderate
2018-12-20,Chennai,Tamil Nadu,South,66.6,112.5,30.4,19.7,2.59,47.3,149,Moderate
2018-12-25,Chennai,Tamil Nadu,South,69.6,124.9,83.8,44.3,2.23,52.2,188,Moderate
2018-12-26,Chennai,Tamil Nadu,South,71.1,122.3,78.3,37.2,2.96,28.0,152,Moderate
2018-12-29,Chennai,Tamil Nadu,South,100.6,211.3,49.7,27.5,2.49,22.4,185,Moderate
2018-12-30,Chennai,Tamil Nadu,South,75.1,113.2,34.4,22.9,2.99,40.4,154,Moderate
2019-01-04,Chennai,Tamil Nadu,South,77.7,131.5,80.4,34.8,3.1,40.7,162,Moderate
2019-01-05,Chennai,Tamil Nadu,South,72.4,119.5,14.2,29.9,3.47,42.5,172,Moderate
2019-01-06,Chennai,Tamil Nadu,South,77.2,153.1,35.9,11.7,2.46,30.9,170,Moderate
2019-01-06,Chennai,Tamil Nadu,South,78.2,147.7,21.0,22.5,2.33,18.0,148,Moderate
2019-01-07,Chennai,Tamil Nadu,South,82.4,137.1,74.6,22.4,2.98,39.8,181,Moderate
2019-01-10,Chennai,Tamil Nadu,South,78.2,123.4,63.0,19.7,0.62,17.9,181,Moderate
2019-01-13,Chennai,Tamil Nadu,South,84.3,154.9,46.3,40.3,0.69,72.4,162,Moderate
2019-01-14,Chennai,Tamil Nadu,South,55.7,109.8,41.0,16.3,0.92,37.7,123,Moderate
2019-01-19,Chennai,Tamil Nadu,South,90.1,159.1,13.5,33.5,0.55,27.5,166,Moderate
2019-01-24,Chennai,Tamil Nadu,South,90.2,181.0,78.6,43.2,2.46,77.2,183,Moderate
2019-01-25,Chennai,Tamil Nadu,South,68.3,127.1,86.6,35.4,0.86,53.9,155,Moderate
2019-01-26,Chennai,Tamil Nadu,South,85.9,137.2,30.2,37.9,0.91,37.8,172,Moderate
2019-02-09,Chennai,Tamil Nadu,South,75.2,141.2,78.4,8.7,3.02,34.1,153,Moderate
2019-02-21,Chennai,Tamil Nadu,South,70.9,111.7,17.3,21.9,2.33,79.7,201,Poor
2019-02-26,Chennai,Tamil Nadu,South,58.9,119.1,31.6,33.3,3.24,35.6,158,Moderate
2019-02-28,Chennai,Tamil Nadu,South,99.9,195.4,23.5,40.5,1.96,48.3,194,Moderate
2019-02-28,Chennai,Tamil Nadu,South,66.0,120.9,70.9,25.0,2.13,60.6,173,Moderate
2019-03-10,Chennai,Tamil Nadu,South,47.5,92.5,44.2,7.1,1.96,19.3,111,Moderate
2019-03-15,Chennai,Tamil Nadu,South,50.7,100.0,23.8,10.5,2.83,69.9,122,Moderate
2019-03-15,Chennai,Tamil Nadu,South,41.5,77.0,28.9,5.8,2.09,38.4,108,Moderate
2019-03-20,Chennai,Tamil Nadu,South,34.9,60.8,20.5,15.3,2.43,42.0,94,Satisfactory
2019-03-23,Chennai,Tamil Nadu,South,46.3,70.4,33.6,41.5,3.25,41.8,90,Satisfactory
2019-03-25,Chennai,Tamil Nadu,South,58.0,99.6,52.0,34.8,2.35,61.5,111,Moderate
2019-03-25,Chennai,Tamil Nadu,South,62.2,100.3,56.1,17.4,0.46,79.2,115,Moderate
2019-04-01,Chennai,Tamil Nadu,South,67.0,145.4,78.0,42.0,1.86,28.8,129,Moderate
2019-04-08,Chennai,Tamil Nadu,South,42.1,90.5,37.8,27.5,3.45,26.6,80,Satisfactory
2019-04-13,Chennai,Tamil Nadu,South,41.3,73.9,15.9,23.2,0.52,69.3,117,Moderate
2019-04-14,Chennai,Tamil Nadu,South,52.7,103.3,62.6,15.1,1.38,53.7,123,Moderate
2019-04-14,Chennai,Tamil Nadu,South,41.6,78.4,62.5,20.0,0.81,60.7,117,Moderate
2019-04-20,Chennai,Tamil Nadu,South,61.5,120.2,63.5,36.7,2.46,43.5,112,Moderate
2019-04-21,Chennai,Tamil Nadu,South,40.2,72.1,84.5,36.8,1.42,26.7,97,Satisfactory
2019-04-21,Chennai,Tamil Nadu,South,62.6,131.9,27.4,39.3,2.99,69.1,134,Moderate
2019-04-26,Chennai,Tamil Nadu,South,74.2,130.9,74.1,24.6,3.1,26.7,136,Moderate
2019-05-04,Chennai,Tamil Nadu,South,55.3,114.4,72.9,45.1,2.11,77.9,119,Moderate
2019-05-08,Chennai,Tamil Nadu,South,64.0,121.4,56.5,34.2,0.59,55.1,141,Moderate
2019-05-09,Chennai,Tamil Nadu,South,62.7,112.0,21.3,36.0,2.91,33.1,115,Moderate
2019-05-10,Chennai,Tamil Nadu,South,31.9,50.6,72.0,6.8,3.36,73.1,91,Satisfactory
2019-05-13,Chennai,Tamil Nadu,South,52.9,101.4,75.1,43.6,2.59,20.3,137,Moderate
2019-05-14,Chennai,Tamil Nadu,South,46.6,80.2,51.0,47.3,0.55,37.9,112,Moderate
2019-05-20,Chennai,Tamil Nadu,South,54.6,105.2,38.3,31.7,2.4,60.9,105,Moderate
2019-05-20,Chennai,Tamil Nadu,South,42.9,77.1,55.1,39.4,0.93,17.1,79,Satisfactory
2019-05-20,Chennai,Tamil Nadu,South,52.5,102.3,68.6,31.0,2.85,68.4,103,Moderate
2019-05-22,Chennai,Tamil Nadu,South,38.3,71.8,75.6,5.9,0.72,29.9,101,Moderate
2019-05-23,Chennai,Tamil Nadu,South,54.8,110.5,84.7,46.7,1.8,22.4,126,Moderate
2019-05-25,Chennai,Tamil Nadu,South,70.2,127.2,24.8,29.4,3.11,62.6,130,Moderate
2019-05-29,Chennai,Tamil Nadu,South,43.7,74.1,51.9,40.5,1.74,28.3,113,Moderate
2019-05-31,Chennai,Tamil Nadu,South,51.6,104.9,53.7,30.7,2.12,46.9,114,Moderate
2019-06-03,Chennai,Tamil Nadu,South,27.0,56.7,51.4,15.4,0.44,57.5,57,Satisfactory
2019-06-03,Chennai,Tamil Nadu,South,26.6,55.4,83.3,15.6,1.22,29.4,62,Satisfactory
2019-06-07,Chennai,Tamil Nadu,South,51.6,98.6,48.4,30.7,2.13,35.0,105,Moderate
2019-06-09,Chennai,Tamil Nadu,South,33.4,66.9,34.0,12.5,0.86,35.5,90,Satisfactory
2019-06-13,Chennai,Tamil Nadu,South,44.8,80.7,68.2,11.5,0.9,25.6,91,Satisfactory
2019-06-14,Chennai,Tamil Nadu,South,20.7,42.4,73.5,42.6,3.05,41.7,52,Satisfactory
2019-06-22,Chennai,Tamil Nadu,South,32.6,61.5,21.6,32.5,3.29,27.7,86,Satisfactory
2019-07-06,Chennai,Tamil Nadu,South,40.6,61.1,18.2,31.9,0.42,74.1,82,Satisfactory
2019-07-06,Chennai,Tamil Nadu,South,31.4,60.6,59.1,32.3,2.13,68.5,72,Satisfactory
2019-07-06,Chennai,Tamil Nadu,South,31.2,53.4,12.1,6.4,2.19,73.0,86,Satisfactory
2019-07-07,Chennai,Tamil Nadu,South,32.3,70.4,70.8,19.5,2.41,50.1,74,Satisfactory
2019-07-10,Chennai,Tamil Nadu,South,24.1,46.1,62.4,39.1,3.2,64.8,65,Satisfactory
2019-07-11,Chennai,Tamil Nadu,South,26.7,55.5,59.6,6.7,1.34,62.0,76,Satisfactory
2019-07-11,Chennai,Tamil Nadu,South,31.6,68.7,30.2,42.2,3.25,26.2,84,Satisfactory
2019-07-13,Chennai,Tamil Nadu,South,33.9,73.8,22.8,29.4,1.4,49.3,80,Satisfactory
2019-07-15,Chennai,Tamil Nadu,South,33.7,52.6,54.2,20.6,0.49,45.0,77,Satisfactory
2019-07-15,Chennai,Tamil Nadu,South,26.7,46.1,86.1,11.9,2.09,27.1,76,Satisfactory
2019-08-01,Chennai,Tamil Nadu,South,39.9,69.0,15.2,34.3,3.41,68.8,106,Moderate
2019-08-04,Chennai,Tamil Nadu,South,27.3,47.0,57.5,14.5,0.76,78.1,70,Satisfactory
2019-08-04,Chennai,Tamil Nadu,South,40.4,79.4,69.1,28.7,3.15,16.5,88,Satisfactory
2019-08-05,Chennai,Tamil Nadu,South,47.5,92.2,73.9,49.4,2.65,43.7,99,Satisfactory
2019-08-07,Chennai,Tamil Nadu,South,45.3,81.7,75.6,45.8,0.77,49.6,94,Satisfactory
2019-08-13,Chennai,Tamil Nadu,South,46.5,102.1,68.5,11.6,1.26,23.6,89,Satisfactory
2019-08-18,Chennai,Tamil Nadu,South,44.8,97.7,43.2,23.8,3.22,50.0,96,Satisfactory
2019-08-18,Chennai,Tamil Nadu,South,38.7,67.7,46.6,25.8,2.61,62.5,75,Satisfactory
2019-08-19,Chennai,Tamil Nadu,South,32.9,56.4,76.8,27.2,1.16,76.8,76,Satisfactory
2019-08-29,Chennai,Tamil Nadu,South,34.8,64.6,14.5,24.2,1.19,28.8,83,Satisfactory
2019-09-07,Chennai,Tamil Nadu,South,46.8,79.1,26.1,30.2,1.02,34.2,86,Satisfactory
2019-09-17,Chennai,Tamil Nadu,South,62.1,122.2,43.1,35.6,1.64,22.4,116,Moderate
2019-09-21,Chennai,Tamil Nadu,South,43.4,94.3,35.9,38.7,1.38,70.0,87,Satisfactory
2019-09-24,Chennai,Tamil Nadu,South,31.4,64.3,86.5,31.1,2.51,36.9,81,Satisfactory
2019-09-25,Chennai,Tamil Nadu,South,30.8,60.5,46.2,16.4,0.52,72.8,78,Satisfactory
2019-09-29,Chennai,Tamil Nadu,South,40.0,71.2,56.0,14.0,1.94,73.3,90,Satisfactory
2019-09-30,Chennai,Tamil Nadu,South,24.1,36.6,77.3,20.7,2.86,34.8,49,Good
2019-10-03,Chennai,Tamil Nadu,South,33.8,69.2,82.8,22.2,2.35,43.0,91,Satisfactory
2019-10-04,Chennai,Tamil Nadu,South,50.6,77.7,69.9,26.5,2.64,67.6,108,Moderate
2019-10-09,Chennai,Tamil Nadu,South,47.8,81.4,64.2,14.6,1.11,34.8,119,Moderate
2019-10-11,Chennai,Tamil Nadu,South,47.9,96.5,31.9,6.2,1.53,17.9,98,Satisfactory
2019-10-21,Chennai,Tamil Nadu,South,40.2,75.2,59.6,43.1,2.77,50.5,87,Satisfactory
2019-10-24,Chennai,Tamil Nadu,South,45.7,87.6,22.4,22.0,1.47,54.9,121,Moderate
2019-10-29,Chennai,Tamil Nadu,South,50.1,83.7,18.6,46.8,1.06,63.7,93,Satisfactory
2019-10-29,Chennai,Tamil Nadu,South,57.6,86.8,58.5,10.2,0.64,60.2,124,Moderate
2019-10-30,Chennai,Tamil Nadu,South,43.4,86.2,38.9,19.5,0.4,19.1,86,Satisfactory
2019-10-30,Chennai,Tamil Nadu,South,41.4,74.9,47.0,47.9,0.83,44.0,89,Satisfactory
2019-11-01,Chennai,Tamil Nadu,South,75.3,118.2,86.9,14.4,1.38,78.2,170,Moderate
2019-11-06,Chennai,Tamil Nadu,South,83.6,131.2,88.4,9.9,2.45,57.9,158,Moderate
2019-11-09,Chennai,Tamil Nadu,South,55.3,105.2,79.0,26.7,0.64,51.4,153,Moderate
2019-11-10,Chennai,Tamil Nadu,South,88.4,183.2,56.1,48.7,0.45,79.9,195,Moderate
2019-11-11,Chennai,Tamil Nadu,South,71.6,148.3,88.9,30.1,1.74,56.0,161,Moderate
2019-11-14,Chennai,Tamil Nadu,South,66.7,140.5,27.0,7.9,1.17,68.8,165,Moderate
2019-11-17,Chennai,Tamil Nadu,South,77.6,151.6,73.0,20.1,3.37,29.4,162,Moderate
2019-11-21,Chennai,Tamil Nadu,South,70.3,107.6,57.1,29.7,0.64,76.3,162,Moderate
2019-11-25,Chennai,Tamil Nadu,South,80.8,143.2,79.2,44.4,3.22,56.6,162,Moderate
2019-11-27,Chennai,Tamil Nadu,South,77.4,159.2,62.0,17.8,2.57,33.8,144,Moderate
2019-12-01,Chennai,Tamil Nadu,South,63.4,129.9,21.0,31.0,0.69,34.2,180,Moderate
2019-12-03,Chennai,Tamil Nadu,South,73.1,126.0,52.6,43.4,0.92,78.7,141,Moderate
2019-12-03,Chennai,Tamil Nadu,South,74.4,149.0,41.7,39.1,1.05,76.8,164,Moderate
2019-12-13,Chennai,Tamil Nadu,South,84.1,147.6,58.4,47.6,2.64,44.5,167,Moderate
2019-12-13,Chennai,Tamil Nadu,South,82.8,169.8,19.8,31.3,0.66,31.9,174,Moderate
2019-12-14,Chennai,Tamil Nadu,South,78.6,152.3,47.4,14.8,1.44,77.4,154,Moderate
2019-12-16,Chennai,Tamil Nadu,South,80.3,145.1,25.7,35.6,2.93,47.7,147,Moderate
